단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
006360,KR7006360002,GS건설,ST,2.0,0,18,0,N,N,N,1,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,Y,19160,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,506670,5000,19810803,85581,427907450000,12.0,,0,,N,Y,Y,63681,1640,2343,1746,7.51,20240630.0,16397,FN4,N,N,N
006370,KR7006370001,대구백화점,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6910,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,58388,5000,19881010,10821,54108055000,12.0,,0,,N,N,Y,310,-62,-138,-133,-13.92,20240630.0,747,,N,N,N
006380,KR7006380000,카프로,ST,2.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3660,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,500,19740528,168999,84499998000,12.0,,0,,N,N,Y,756,-395,-488,-491,-3002.99,20231231.0,6185,,N,N,N
006390,KR7006390009,한일현대시멘트,ST,3.0,0,10,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,14000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8167,5000,19751226,19327,96638360000,12.0,,0,,N,N,Y,5047,480,417,351,9.29,20231231.0,2705,,N,N,N
006400,KR7006400006,삼성SDI,ST,1.0,0,13,0,Y,N,N,5,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,376500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,453676,5000,19790227,68764,348472650000,12.0,,0,,N,Y,Y,95810,4930,6706,5878,6.28,20240630.0,258898,511,N,N,N
006405,KR7006401004,삼성SDI우,ST,0.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,225000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,3306,5000,19891124,1617,8239480000,12.0,,1,,N,N,N,0,0,0,0,0.0,,3640,,N,N,N
006490,KR7006490007,인스코비,ST,3.0,0,20,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1199,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1388559,500,19850117,119368,59684499000,12.0,,0,,N,N,Y,488,-35,-149,-149,-91.28,20240630.0,1431,,N,N,N
006570,KR7006570006,대림통상,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2920,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7101,1000,19751120,15225,16425000000,12.0,,0,,N,N,Y,710,-8,-22,-24,-7.03,20240630.0,444,,N,N,N
006650,KR7006650006,대한유화,ST,2.0,0,8,0,Y,N,N,4,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,96300,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,18593,5000,19990811,6500,41000000000,12.0,,0,,N,Y,Y,14052,-220,-126,-84,-0.92,20240630.0,6259,,N,N,N
006660,KR7006660005,삼성공조,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,278491,500,19871128,8126,4063157000,12.0,,0,,N,N,Y,600,44,102,79,5.63,20240630.0,1052,,N,N,N
006740,KR7006740005,영풍제지,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1413,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5452567,500,19960703,46482,24397993000,12.0,,0,,N,N,Y,440,-56,-57,-61,-10.45,20240630.0,656,,N,N,N
006800,KR7006800007,미래에셋증권,ST,1.0,0,21,24,N,N,Y,6,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,Y,N,N,N,Y,8610,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1212119,5000,19750930,595316,3331582040000,12.0,,0,,N,Y,Y,110037,5438,5090,3717,6.48,20240630.0,51256,FB2,N,N,N
006805,KR7006801005,미래에셋증권우,ST,0.0,0,21,24,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8642,5000,19890408,14075,70378750000,12.0,,1,,N,N,N,0,0,0,0,0.0,,598,,N,N,N
00680K,KR700680K019,미래에셋증권2우B,ST,0.0,0,21,24,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,3985,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,95820,5000,20180314,140000,700000000000,12.0,,2,,N,N,N,0,0,0,0,0.0,,5579,,N,N,N
006840,KR7006840003,AK홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,13140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3648,5000,19990811,13247,66237805000,12.0,,0,,N,N,Y,23258,1194,487,283,2.71,20240630.0,1740,,N,N,N
006880,KR7006880009,신송홀딩스,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6310,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17826,500,20131121,11828,5914429000,12.0,,0,,N,N,Y,665,23,35,30,5.77,20240630.0,746,,N,N,N
006890,KR7006890008,태경케미컬,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10770,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,14761,500,20030128,11600,5800000000,12.0,,0,,N,N,Y,345,71,95,78,9.63,20240630.0,1249,,N,N,N
006980,KR7006980007,우성,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2550,5000,19881010,3090,15450000000,12.0,,0,,N,N,Y,3040,43,-18,-20,-2.22,20240630.0,535,,N,N,N
007070,KR7007070006,GS리테일,ST,2.0,0,16,0,N,N,N,7,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,22100,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,180577,1000,20111223,104717,104717922000,12.0,,0,,N,Y,Y,56382,1308,1009,1027,4.67,20240630.0,23142,FN4,N,N,N
007110,KR7007110000,일신석재,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1348,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11804904,500,19860304,77456,38728305000,12.0,,0,,N,N,Y,1012,46,28,17,2.96,20231231.0,1044,,N,N,N
007120,KR7007120009,미래아이앤지,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1183,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,274582,500,19991126,28878,14439304000,12.0,,0,,N,N,Y,130,32,-84,-93,-14.58,20231231.0,341,,N,N,N
007160,KR7007160005,사조산업,ST,3.0,0,0,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,65600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,55661,5000,19890725,5000,25000000000,12.0,,0,,N,N,Y,3073,92,380,328,9.14,20240630.0,3280,,N,N,N
007210,KR7007210008,벽산,ST,3.0,0,10,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,2100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,118438,500,19720104,67560,34280000000,12.0,,0,,N,N,Y,3255,200,237,188,11.26,20240630.0,1418,,N,N,N
007280,KR7007280001,한국특강,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1528,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,26550,500,19891113,60813,30406655500,12.0,,0,,N,N,Y,8304,473,353,281,13.2,20231231.0,929,,N,N,N
007310,KR7007310006,오뚜기,ST,2.0,0,5,0,Y,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,426000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,3804,5000,19940812,4007,20039150000,12.0,,0,,N,Y,Y,17428,1348,1221,908,8.94,20240630.0,17073,,N,N,N
007340,KR7007340003,DN오토모티브,ST,2.0,0,13,0,Y,N,N,0,N,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,102200,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,77920,500,19880924,9994,4997002500,12.0,,0,,N,Y,Y,16661,2723,2419,1870,28.65,20240630.0,10213,,N,N,N
007460,KR7007460009,에이프로젠,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1399,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5192175,500,19950708,286851,143425884000,12.0,,0,,N,N,Y,737,-356,-326,-370,-50.23,20240630.0,4013,,N,N,N
