단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,벤처기업,저유동성,KRX,ETP,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,투자주의,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,KOSDAQ150,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
046440,KR7046440004,KG모빌리언스,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4465,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,66734,500,20041214,38825,19412784000,12,,0,,N,N,1545,188,187,161,9,20240630.0,1733,,N,N,N
046890,KR7046890000,서울반도체,ST,2.0,0,1009,1028,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,8490,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,177574,500,20020117,58305,29152700000,12,,0,,N,N,5240,4,27,31,-2,20240630.0,4950,,N,N,N
046940,KR7046940003,우원개발,ST,3.0,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2670,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,37195,500,20020618,18074,9037175000,12,,0,,N,N,1348,2,17,10,2,20240630.0,482,,N,N,N
046970,KR7046970000,우리로,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1125,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,77169,500,20121127,43824,21912499500,12,,0,,N,N,227,-18,-16,-15,-7,20240630.0,493,,N,N,N
047080,KR7047080007,한빛소프트,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1591,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,421327,500,20020110,24822,12411181000,12,,0,,N,N,175,3,30,29,50,20240630.0,394,,N,N,N
047310,KR7047310008,파워로직스,ST,2.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5320,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,174214,500,20030725,36610,18537602500,12,,0,,N,N,3691,28,73,60,6,20240630.0,1947,,N,N,N
047560,KR7047560008,이스트소프트,ST,2.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12970,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,137984,500,20080701,11603,5801996000,12,,0,,N,N,535,-43,-82,-82,-21,20240630.0,1505,,N,N,N
047770,KR7047770003,코데즈컴바인,ST,3.0,0,1009,1020,N,N,N,,N,N,N,N,N,N,N,N,1,N,N,N,N,N,N,N,N,1669,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2657185,500,20010918,37842,18921301000,12,,0,,N,N,193,13,19,18,6,20240630.0,631,,N,N,N
047820,KR7047820006,초록뱀미디어,ST,3.0,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5400,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,5000,20021224,24453,122269650000,12,,0,,N,N,1263,-16,-36,717,15,20240630.0,1320,,N,N,N
047920,KR7047920004,HLB제약,ST,1.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,27650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,526937,500,20151221,31799,15899997000,12,,0,,N,N,1360,-195,-189,-194,-22,20231231.0,8792,,N,N,N
048410,KR7048410005,현대바이오,ST,1.0,0,1009,1023,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,19850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,257245,500,20020808,39821,19910804000,12,,0,,N,Y,61,-26,-32,-33,15,20240630.0,7904,,N,N,N
048430,KR7048430003,유라테크,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,53572,500,20010111,11520,5760000000,12,,0,,N,N,997,55,89,60,9,20240630.0,748,,N,N,N
048470,KR7048470009,대동스틸,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3695,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13252,500,20020110,10000,5000000000,12,,0,,N,N,1376,-24,-6,-22,-3,20231231.0,369,,N,N,N
048530,KR7048530000,인트론바이오,ST,2.0,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,5930,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,69132,500,20110126,34150,17075381000,12,,0,,N,N,37,-23,-2,2,0,20240630.0,2025,,N,N,N
048550,KR7048550008,SM C&C,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1667,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,111419,500,20010118,96714,48357310000,12,,0,,N,N,518,7,38,30,6,20240630.0,1612,KAO,N,N,N
048770,KR7048770002,TPC,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2680,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9560,500,20010116,15697,7848995500,12,,0,,N,N,425,-2,-9,-9,-5,20240630.0,420,,N,N,N
048830,KR7048830004,엔피케이,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1202,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7396,500,20001012,18723,9361961500,12,,0,,N,N,316,0,3,-2,-1,20240630.0,225,,N,N,N
048870,KR7048870000,시너지이노베이션,ST,2.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3175,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,2189050,500,20040813,82708,41354172000,12,,0,,N,N,454,84,211,185,15,20240630.0,2625,,N,N,N
048910,KR7048910004,대원미디어,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8380,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,31822,500,20010731,12578,6319473000,12,,0,,N,N,1333,26,8,-5,-2,20240630.0,1054,,N,N,N
049070,KR7049070006,인탑스,ST,2.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,22450,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,74156,500,20020221,17200,8600000000,12,,0,,N,N,3300,83,315,260,7,20240630.0,3861,,N,N,N
049080,KR7049080005,기가레인,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,729,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9176344,500,20131219,84883,42441673500,12,,0,,N,N,253,-26,-14,-14,-5,20240630.0,618,,N,N,N
049120,KR7049120009,파인디앤씨,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1174,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15910,500,20010726,46653,23326766000,12,,0,,N,N,336,11,19,17,10,20240630.0,547,,N,N,N
049180,KR7049180003,셀루메드,ST,3.0,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,1,N,N,N,N,N,N,N,N,2970,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,5191846,500,20020523,50338,25169403500,12,,0,,N,N,592,-22,-44,-44,-33,20240630.0,1495,,N,N,N
049430,KR7049430002,코메론,ST,3.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20986,500,20010116,9048,4524000000,12,,0,,N,N,382,115,198,151,14,20240630.0,859,,N,N,N
049470,KR7049470008,SGA,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,361,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,267839,100,20011011,58862,5886224900,12,,0,,N,N,434,-68,-80,-86,-20,20231231.0,212,,N,N,N
049480,KR7049480007,오픈베이스,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2280,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,238256,500,20010109,31422,15711191500,12,,0,,N,N,740,0,28,24,8,20240630.0,716,,N,N,N
049520,KR7049520000,유아이엘,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,56686,500,20010802,21784,11142469000,12,,0,,N,N,2251,154,216,161,19,20240630.0,1178,,N,N,N
049550,KR7049550007,잉크테크,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3945,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1562,500,20020228,19606,10104130000,12,,0,,N,N,358,31,32,32,9,20240630.0,773,,N,N,N
049630,KR7049630007,재영솔루텍,ST,3.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,654,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,271470,500,20030124,83654,41827106500,12,,0,,N,N,730,66,60,55,16,20240630.0,547,,N,N,N
049720,KR7049720006,고려신용정보,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10250,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,31519,500,20020131,14300,7150000000,12,,0,,N,N,847,71,77,61,26,20240630.0,1465,,N,N,N
049830,KR7049830003,승일,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7040,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,484,500,20010118,6132,3066056000,12,,0,,N,N,1419,6,5,4,0,20231231.0,431,,N,N,N
049950,KR7049950009,미래컴퍼니,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,18080,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,14125,500,20050104,8817,4408942000,12,,0,,N,N,263,-113,-66,-62,-10,20240630.0,1594,,N,N,N
049960,KR7049960008,쎌바이오텍,ST,3.0,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,14020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,29631,500,20021213,9400,4700000000,12,,0,,N,N,256,36,87,73,13,20240630.0,1317,,N,N,N
050090,KR7050090000,비케이홀딩스,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,826,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17175,500,20040629,19784,9892367500,12,,0,,N,N,113,-7,-11,-44,-22,20231231.0,163,,N,N,N
050110,KR7050110006,캠시스,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1095,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,477220,500,20010517,73824,36912059000,12,,0,,N,N,2068,6,-6,-9,-2,20240630.0,808,,N,N,N
050120,KR7050120005,ES큐브,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1976,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,125045,5000,20020425,13564,69092013500,12,,0,,N,N,110,-8,-159,-163,-44,20240630.0,268,,N,N,N
050760,KR7050760008,에스폴리텍,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1648,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17479,500,20020516,16334,8167339000,12,,0,,N,N,379,1,25,28,9,20240630.0,269,,N,N,N
050860,KR7050860006,아세아텍,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2085,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,78317,500,20100126,22500,11250000000,6,,0,,N,N,1238,64,56,46,4,20240630.0,469,,N,N,N
050890,KR7050890003,쏠리드,ST,2.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4520,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,89593,500,20050708,61221,30610820000,12,,0,,N,N,1554,153,279,240,17,20240630.0,2767,,N,N,N
050960,KR7050960004,수산아이앤티,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10220,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7711,500,20161011,6751,3375500000,12,,0,,N,N,239,65,62,47,7,20231231.0,689,,N,N,N
051160,KR7051160000,지어소프트,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,73418,500,20020528,15474,7737215000,12,,0,,N,N,2771,155,158,123,11,20240630.0,1547,,N,N,N
051360,KR7051360006,토비스,ST,2.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,19020,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,113342,500,20041119,16167,8358529000,12,,0,,N,N,3019,261,304,243,23,20240630.0,3074,,N,N,N
051370,KR7051370005,인터플렉스,ST,2.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,194024,500,20030122,23327,11663736000,12,,0,,N,N,2781,184,278,302,26,20240630.0,2729,632,N,N,N
051380,KR7051380004,피씨디렉트,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2565,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,193042,500,20020215,15340,7670036000,12,,0,,N,N,3047,33,11,8,2,20231231.0,393,,N,N,N
051390,KR7051390003,YW,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3675,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8781,500,20011115,11355,5677684000,12,,0,,N,N,97,36,34,27,7,20240630.0,417,,N,N,N
051490,KR7051490001,나라엠앤디,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4505,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32156,500,20010612,14200,7230000000,12,,0,,N,N,916,25,29,16,5,20240630.0,639,,N,N,N
051500,KR7051500007,CJ프레시웨이,ST,2.0,0,1011,0,Y,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,18240,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,39721,1000,20010726,11871,11871586000,12,,0,,N,N,15427,407,244,172,12,20240630.0,2165,720,N,N,N
051780,KR7051780005,큐로홀딩스,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,239,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,188355,500,20010626,136422,68211225000,12,,0,,N,N,322,-21,-52,-52,-24,20240630.0,326,,N,N,N
051980,KR7051980001,중앙첨단소재,ST,1.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2964367,500,20010731,99961,50230501500,12,,0,,N,N,102,-26,-716,-718,-198,20240630.0,11195,,N,N,N
052020,KR7052020005,에스티큐브,ST,2.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5690,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,362939,500,20010705,46694,23347124500,12,,0,,N,N,55,-107,-102,-102,-67,20240630.0,2656,,N,N,N
052220,KR7052220001,iMBC,ST,3.0,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2720,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,108017,500,20050121,23000,11500000000,12,,0,,N,N,233,4,14,11,3,20240630.0,625,,N,N,N
052260,KR7052260007,현대바이오랜드,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5390,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,183803,500,20010517,30000,15000000000,12,,0,,N,N,645,102,100,78,11,20240630.0,1617,Z35,N,N,N
052300,KR7052300001,씨티프라퍼티,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,355,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,169063,500,20010802,132651,66325715000,12,,0,,N,N,37,-10,-8,983,17,20240630.0,470,,N,N,N
052330,KR7052330008,코텍,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7610,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18804,500,20010710,15574,7787276000,12,,0,,N,N,1437,93,154,130,8,20240630.0,1185,,N,N,N
052400,KR7052400009,코나아이,ST,2.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,71404,500,20011018,14899,7779559000,12,,0,,N,N,1207,172,200,159,18,20240630.0,2234,,N,N,N
052420,KR7052420007,오성첨단소재,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2130,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,3979325,500,20010807,85754,44263572000,12,,0,,N,N,708,107,59,54,5,20240630.0,1826,,N,N,N
052460,KR7052460003,아이크래프트,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2360,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,130732,500,20050103,14607,7303968000,12,,0,,N,N,560,19,16,11,5,20240630.0,344,,N,N,N
052600,KR7052600004,한네트,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4445,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5315371,500,20010710,11563,5781850000,12,,0,,N,N,249,33,29,25,7,20231231.0,514,,N,N,N
052670,KR7052670007,제일바이오,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,2080,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20020124,29129,14564532000,12,,0,,N,N,121,-20,-15,-14,-5,20231231.0,605,,N,N,N
052710,KR7052710001,아모텍,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,61423,500,20030801,14615,7307554500,12,,0,,N,N,1199,-59,-58,-46,-6,20240630.0,533,,N,N,N
052770,KR7052770005,아이톡시,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1387,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,109954,500,20020822,48667,24333723000,12,,0,,N,N,90,-33,-33,-33,-41,20240630.0,675,,N,N,N
052790,KR7052790003,액토즈소프트,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6720,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,51283,500,20010814,11330,5665319000,12,,0,,N,N,181,-20,3,-13,-1,20240630.0,761,,N,N,N
052860,KR7052860004,아이앤씨,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1687,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,46520,500,20091006,17862,8931427000,12,,0,,N,N,109,-37,-44,-44,-22,20240630.0,301,,N,N,N
052900,KR7052900008,KX하이텍,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,991,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,53519,500,20050118,55107,27553758500,12,,0,,N,N,644,52,59,50,9,20240630.0,546,,N,N,N
053030,KR7053030003,바이넥스,ST,2.0,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,26350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4808102,500,20010807,31761,15880524000,12,,0,,N,N,612,-189,-204,-152,-17,20240630.0,8369,,N,N,N
053050,KR7053050001,지에스이,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3760,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,2053301,500,20011011,29987,15304357500,12,,0,,N,N,1688,44,66,56,6,20231231.0,1127,,N,N,N
053060,KR7053060000,세동,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1092,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,117013,500,20010817,17657,8828709500,12,,0,,N,N,849,56,-34,-37,-21,20240630.0,192,,N,N,N
053080,KR7053080008,케이엔솔,ST,2.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15350,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,456595,500,20200924,12999,6499903500,12,,0,,N,N,2708,138,115,56,7,20240630.0,1995,,N,N,N
053160,KR7053160008,프리엠스,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,54687,500,20011030,6000,3000000000,12,,0,,N,N,105,-8,-7,-6,-2,20240630.0,577,,N,N,N
053260,KR7053260006,금강철강,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4635,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11677,500,20020104,18720,9860000000,12,,0,,N,N,1052,21,53,40,6,20240630.0,867,,N,N,N
053270,KR7053270005,구영테크,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2325,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,37100,500,20020207,27410,13705202500,12,,0,,N,N,1936,165,144,111,20,20240630.0,637,,N,N,N
053280,KR7053280004,예스24,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5460,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,3662184,500,20080507,25000,12500000000,12,,0,,N,N,3300,40,37,30,3,20240630.0,1365,,N,N,N
053290,KR7053290003,NE능률,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3655,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2680675,500,20021210,16526,8263153500,12,,0,,N,N,792,11,6,11,1,20231231.0,604,,N,N,N
053300,KR7053300000,한국정보인증,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3875,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,129599,500,20140204,42441,21220680500,12,,0,,N,N,575,79,192,123,16,20240630.0,1644,,N,N,N
053350,KR7053350005,이니텍,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11290,500,20011115,19790,9895458000,12,,0,,N,N,457,-35,-3,-3,0,20231231.0,633,905,N,N,N
053450,KR7053450003,세코닉스,ST,3.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5220,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,45652,500,20010809,14792,7396401500,12,,0,,N,N,2385,82,85,62,10,20240630.0,772,,N,N,N
053580,KR7053580007,웹케시,ST,3.0,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7250,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,8603,500,20190125,13636,6893124000,12,,0,,N,N,736,137,76,56,5,20231231.0,988,,N,N,N
053590,KR7053590006,한국테크놀로지,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,334,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20010823,157140,78570073500,12,,0,,N,N,2536,-33,-318,-318,-165,20231231.0,524,,N,N,N
053610,KR7053610002,프로텍,ST,2.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,24400,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,44317,500,20010817,11000,5500000000,12,,0,,N,N,779,70,120,92,8,20240630.0,2684,,N,N,N
053620,KR7053620001,태양,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6020,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,2706,500,20010807,8600,4300000000,12,,0,,N,N,768,16,29,23,3,20240630.0,517,,N,N,N
053700,KR7053700001,삼보모터스,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4495,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,90222,500,20011106,22877,11438595000,12,,0,,N,N,7870,465,396,351,20,20240630.0,1028,,N,N,N
053800,KR7053800009,안랩,ST,2.0,0,1009,1022,Y,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,51000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,90361,500,20010913,10013,5182644500,12,,0,,N,N,1094,36,68,58,5,20240630.0,5107,,N,N,N
053950,KR7053950002,경남제약,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,784,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,197222,100,20011106,35593,3559340200,12,,0,,N,N,304,-10,14,149,37,20240630.0,279,,N,N,N
053980,KR7053980009,오상자이엘,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,61121,500,20020409,18982,9491391500,12,,0,,N,N,520,40,43,39,8,20240630.0,736,,N,N,N
054040,KR7054040001,한국컴퓨터,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5380,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,163716,500,20020115,16071,8035645000,12,,0,,N,N,1997,69,90,72,10,20240630.0,864,,N,N,N
